BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,PAYMENTS
2679.811246,0.0,0,0.0,0.0,713.179379
37.427412,31.23,3,0.0,0.25,4045.49694
64.491497,855.99,12,0.0,0.7,816.582936
2070.627593,2564.08,57,0.583333,1.0,1363.695769
1607.053725,451.9,6,0.083333,0.166667,569.867313
5088.216894,4381.86,50,1.0,0.666667,2410.061408
937.086541,79.0,1,0.083333,0.0,357.720268
48.926154,305.79,1,0.090909,0.0,566.857973
497.919885,1186.09,30,0.166667,0.833333,1487.08197
1862.566976,1847.57,35,0.25,0.5,1652.359591
1893.053845,746.31,14,0.25,0.416667,3286.143282
10.05473,530.0,12,0.0,0.916667,538.553454
7677.565407,1240.04,20,0.75,0.0,2724.967965
1403.574083,1831.57,61,0.583333,1.0,427.189102
1425.175936,49.89,2,0.2,0.0,348.530192
2019.768435,326.64,2,0.166667,0.0,3434.224242
1961.246269,0.0,0,0.0,0.0,422.017882
1191.955492,0.0,0,0.0,0.0,266.59382
344.543487,2219.53,43,0.916667,1.0,2073.117846
1080.852036,0.0,0,0.0,0.0,343.313124
12.597034,99.0,1,0.083333,0.0,96.255421
5019.019126,1517.85,6,0.272727,0.0,1157.021023
14.281926,245.85,16,0.0,0.75,209.736381
1381.27484,71.8,1,0.083333,0.0,304.742004
229.461086,3669.72,26,1.0,0.0,3512.263933
1307.177673,0.0,0,0.0,0.0,857.062706
4408.242337,324.3,2,0.083333,0.0,7975.31466
785.429991,0.0,0,0.0,0.0,327.423796
1064.872909,0.0,0,0.0,0.0,20740.15941
24.389998,0.0,0,0.0,0.0,10893.77844
2739.711796,847.66,20,1.0,0.583333,3273.326636
4.908888,133.16,4,0.0,0.25,210.448172
1471.640654,285.69,3,0.25,0.0,389.787483
1241.882057,94.0,1,0.083333,0.0,539.459472
7496.171727,0.0,0,0.0,0.0,2933.325551
49.074293,330.25,5,0.25,0.0,509.309215
1494.221853,356.62,6,0.25,0.166667,641.34086
1317.547661,1987.76,36,0.5,0.916667,753.735014
158.919439,0.0,0,0.0,0.0,554.846112
1908.403984,657.05,17,0.0,1.0,894.424776
3632.344231,83.45,3,0.0,0.25,837.430224
9699.252383,0.0,0,0.0,0.0,13001.03715
66.066065,995.62,30,1.0,0.666667,767.241839
700.100691,7244.98,110,0.833333,1.0,6151.929937
1215.047947,0.0,0,0.0,0.0,315.553886
148.180803,1200.0,12,0.0,0.416667,1654.263363
508.598624,0.0,0,0.0,0.0,974.764661
480.596706,757.8,18,0.0,0.666667,345.385827
1869.125099,158.2,1,0.083333,0.0,6585.792428
1654.369427,736.24,20,0.166667,0.916667,2267.012612
1537.935236,68.0,1,0.083333,0.0,3845.144477
2543.005761,1900.63,29,0.75,0.0,674.748921
11206.78624,1257.77,25,0.909091,0.636364,20873.22194
308.769481,489.24,11,0.0,0.75,1660.010795
3014.625246,0.0,0,0.0,0.0,1023.016247
1360.590356,2834.03,54,0.5,1.0,1333.71178
62.440728,709.01,12,1.0,0.0,716.721864
2024.263677,56.0,1,0.125,0.0,375.558603
2610.997575,328.7,4,0.333333,0.0,4256.385553
1592.354384,736.26,11,0.166667,0.583333,3636.148663
1689.238956,261.89,7,0.083333,0.333333,309.348573
203.499251,2115.76,52,0.5,1.0,1953.639143
1791.85654,71.38,5,0.0,0.416667,547.424357
5.626795,374.4,12,0.0,1.0,419.512265
2305.006202,0.0,0,0.0,0.0,624.147899
1138.014732,1170.48,5,0.416667,0.0,1078.964657
80.762254,861.9,7,0.083333,0.416667,1426.507994
814.085729,0.0,0,0.0,0.0,382.425723
444.630038,0.0,0,0.0,0.0,172.645901
5402.993017,0.01,1,0.083333,0.0,1071.665067
1237.510447,0.0,0,0.0,0.0,578.821763
289.512368,4185.94,90,0.666667,1.0,3836.06844
404.182321,3682.11,76,1.0,1.0,3259.008834
1714.896284,2000.0,1,0.111111,0.0,448.300443
388.132417,0.0,0,0.0,0.0,1601.295316
162.027905,1045.84,7,0.333333,0.0,530.125935
1801.084627,0.0,0,0.0,0.0,329.077571
4976.028578,900.87,162,0.0,1.0,92.865469
24.831137,1909.13,12,0.083333,0.833333,1831.935279
3682.667737,2214.64,34,0.666667,1.0,1428.539668
629.946336,1832.92,14,0.5,0.0,1425.425074
568.060722,1799.03,14,0.833333,0.0,1770.472642
300.395286,394.95,33,0.25,0.75,339.702306
898.253159,165.5,5,0.285714,0.0,375.839637
919.799915,320.01,7,0.142857,0.714286,195.595593
368.367166,1121.86,11,0.083333,0.583333,3312.219079
25.950664,231.25,14,0.0,0.583333,209.115604
1817.618232,623.19,26,0.0,0.916667,719.914581
24.569042,532.93,23,0.0,1.0,686.935875
5256.69533,188.6,1,0.083333,0.0,1421.954639
117.706441,718.44,14,0.0,1.0,885.366764
2707.058356,2018.13,26,0.25,0.666667,2575.541309
4917.162359,0.0,0,0.0,0.0,865.821715
272.717108,227.44,12,1.0,0.0,316.388557
4708.26338,0.0,0,0.0,0.0,1325.649779
82.029477,1126.32,49,1.0,1.0,1136.224986
9919.456275,740.75,13,0.0,1.0,3281.898514
3258.237364,921.12,14,0.5,0.5,1323.776141
61.115414,239.71,5,0.0,0.454545,358.108438
1002.791997,0.0,0,0.0,0.0,239.80734
2951.220065,0.0,0,0.0,0.0,710.854365
1248.903628,518.31,29,0.333333,1.0,1141.190295
793.167009,433.31,8,0.142857,0.857143,363.064207
2368.338673,1307.18,20,0.333333,0.666667,2167.293003
7287.084204,0.0,0,0.0,0.0,4293.062891
3764.89205,898.43,22,0.083333,0.416667,1067.435442
14.775035,80.44,4,0.0,0.333333,137.217255
306.460387,0.0,0,0.0,0.0,577.962789
1499.689937,159.96,8,0.0,0.25,356.317359
2778.220254,0.0,0,0.0,0.0,813.686705
56.149055,493.32,14,0.166667,0.5,471.382074
1924.657194,0.0,0,0.0,0.0,428.488182
72.425884,655.68,0,0.0,1.0,718.537117
653.88103,0.0,0,0.0,0.0,205.709969
579.243601,505.48,6,0.333333,0.0,188.304134
95.259372,43.3,1,0.0,0.083333,526.604881
551.580225,2955.91,62,1.0,0.833333,2456.581737
1181.767566,153.95,5,0.333333,0.0,1908.258846
11.834127,272.9,5,0.166667,0.5,313.913093
1138.554361,831.89,7,0.166667,0.0,381.967601
9962.070262,7465.91,57,0.833333,0.666667,2403.16006
6416.448101,0.0,0,0.0,0.0,1756.557983
2762.340044,2372.98,5,0.166667,0.0,659.726225
926.458992,6200.71,49,0.666667,0.416667,7932.430735
7474.408678,0.0,0,0.0,0.0,2021.908233
287.884126,1545.03,41,0.083333,1.0,1182.107223
170.617046,350.0,1,0.083333,0.0,828.8943
86.661044,709.98,12,0.0,0.916667,727.104508
1541.743608,0.0,0,0.0,0.0,353.686721
7558.010921,365.26,9,0.083333,0.416667,3311.192387
6956.37654,11500.94,308,1.0,1.0,20122.00545
99.256215,1554.39,9,0.454545,0.181818,1006.702329
376.15858,2724.76,70,1.0,1.0,2600.70524
380.517893,2590.27,49,0.916667,0.416667,1825.405687
1311.952719,2092.0,15,0.333333,0.5,3476.019003
548.252892,208.41,1,0.083333,0.0,708.100631
3.691925,27.99,1,0.083333,0.0,187.172733
49.911409,178.4,12,0.0,1.0,130.650758
18.549421,132.0,4,0.0,0.333333,3610.565153
4251.411617,0.0,0,0.0,0.0,1428.511775
32.229139,145.85,7,0.0,0.583333,263.681773
1226.152097,0.0,0,0.0,0.0,797.029627
1238.140283,56.38,5,0.0,0.416667,398.98255
153.643158,0.0,0,0.0,0.0,347.227774
200.580245,354.0,1,0.083333,0.0,1697.98971
2329.869472,1497.2,5,0.25,0.083333,1453.119488
5090.523925,1689.09,82,0.0,1.0,2046.509543
2996.761878,3644.35,23,0.583333,0.083333,3879.940821
1103.834373,0.0,0,0.0,0.0,4021.956752
72.679836,800.55,13,0.333333,0.333333,1584.89763
4995.229116,1580.34,26,1.0,0.416667,1712.233039
300.427627,443.71,11,0.0,0.916667,372.548129
1521.763256,312.15,19,0.0,0.75,671.70656
16.742181,320.0,6,0.0,0.416667,559.713369
757.964752,157.4,6,0.125,0.0,1494.480376
8315.894044,8391.55,199,0.0,1.0,6322.388249
476.728349,462.75,12,1.0,0.0,185.002877
776.919827,11522.9,68,1.0,0.416667,11082.51429
245.336939,909.0,1,0.083333,0.0,340.201751
18.745682,872.7,11,0.333333,0.0,2411.060444
7.106669,27.98,1,0.111111,0.0,57.785065
1632.421395,993.96,22,0.181818,0.636364,2752.623744
2439.976275,499.59,11,0.0,0.916667,555.286351
1315.478789,88.08,6,0.0,0.416667,453.199092
1454.09973,0.0,0,0.0,0.0,274.985583
1695.40481,1641.48,26,0.75,0.416667,3423.435143
19.991586,144.0,6,0.0,0.625,173.881319
3219.604215,4126.75,31,1.0,0.0,6061.100911
337.178513,3809.71,16,1.0,0.0,2837.599645
217.10156,2953.03,3,0.166667,0.0,3123.296573
2124.826298,967.61,12,0.166667,0.75,1778.725826
313.13311,49.09,2,0.166667,0.0,1405.747523
154.271153,1498.28,24,0.416667,0.583333,1343.450205
7934.946009,1792.15,16,0.333333,0.0,2373.896899
4183.77248,511.12,24,0.25,0.833333,1378.838332
4187.550741,0.0,0,0.0,0.0,1216.465192
58.565355,386.0,4,0.0,0.5,425.996964
8363.401152,1076.01,7,0.25,0.0,1828.936956
45.171225,160.0,1,0.083333,0.0,197.019336
440.676765,0.0,0,0.0,0.0,171.743821
7867.660015,507.0,4,0.166667,0.0,6802.892319
731.222335,0.0,0,0.0,0.0,3208.182454
39.523885,592.88,9,0.583333,0.083333,1111.148943
1996.785925,212.64,1,0.083333,0.0,1121.381513
3114.988266,453.12,7,0.333333,0.0,1160.859524
2341.401664,0.0,0,0.0,0.0,668.918811
2819.630553,0.0,0,0.0,0.0,810.389383
147.085066,1381.14,11,0.333333,0.25,1457.406626
152.459665,1248.09,21,1.0,0.25,1316.455236
1998.15597,348.0,1,0.083333,0.0,2893.195013
290.246277,2617.61,52,1.0,0.75,2948.963493
2074.364799,1500.0,15,0.416667,0.0,2200.280484
1773.323689,1423.71,17,1.0,0.0,1410.310559
12.540151,201.0,4,0.083333,0.166667,479.948299
5796.622219,423.38,9,0.25,0.375,813.94163
3261.241461,0.0,0,0.0,0.0,800.677168
4228.71103,923.99,30,0.0,1.0,8805.280436
8033.907466,159.0,1,0.083333,0.0,1620.868564
11.902047,0.0,0,0.0,0.0,727.929858
7789.190958,1307.39,66,0.166667,1.0,2072.817061
8465.740449,1345.81,33,0.333333,0.666667,2069.156797
151.194794,2634.7,42,1.0,0.363636,2295.964836
3212.963003,0.0,0,0.0,0.0,766.728773
149.59894,2009.64,23,0.083333,1.0,1886.871621
39.718404,525.17,4,0.083333,0.0,515.996856
99.523071,955.87,9,0.5,0.0,1201.853087
1837.047378,0.0,0,0.0,0.0,412.848153
28.90195,169.24,1,0.083333,0.0,166.658504
133.68751,1139.2,15,0.0,0.875,957.152839
1922.943603,110.8,2,0.166667,0.0,551.431723
653.931902,0.0,0,0.0,0.0,1535.018327
25.178303,283.15,7,0.0,0.5,206.688202
3049.215189,390.0,1,0.083333,0.0,6537.913767
8073.983031,2153.11,48,0.75,0.916667,3032.171255
1731.459785,288.47,5,0.0,0.416667,673.92358
1150.724569,797.27,12,0.333333,0.583333,1177.010626
5376.083101,0.0,0,0.0,0.0,3202.100651
992.615052,162.28,6,0.0,0.5,333.663574
1360.029064,75.87,1,0.083333,0.0,328.843583
167.244974,0.0,0,0.0,0.0,7094.254317
24.382156,366.6,12,0.0,1.0,335.625679
1001.129965,0.0,0,0.0,0.0,462.290269
108.766657,750.19,7,0.714286,0.0,498.643829
3106.853852,0.0,0,0.0,0.0,702.156272
787.341687,2732.66,30,1.0,0.416667,2548.494077
1075.768647,200.0,1,0.083333,0.0,550.95426
2270.22733,0.0,0,0.0,0.0,495.667079
38.994955,431.52,12,1.0,0.0,417.892105
1154.381343,2421.85,69,0.333333,1.0,1421.087219
126.098257,387.66,24,0.7,0.0,211.00385
61.657184,338.4,12,0.0,1.0,384.287358
6371.35328,0.0,0,0.0,0.0,1914.79158
6057.280526,2235.12,103,0.5,1.0,1489.016246
7005.310696,0.0,0,0.0,0.0,1623.620841
4.598902,51.16,2,0.0,0.083333,160.554337
59.264067,203.08,8,0.0,0.666667,1309.186831
953.772248,747.62,2,0.166667,0.0,306.649908
22.187914,0.0,0,0.0,0.0,182.533898
2118.77868,62.46,6,0.0,0.416667,1080.520104
21.345298,1019.0,10,0.083333,0.75,1274.379409
4817.148022,0.0,0,0.0,0.0,3810.594316
452.951976,3649.83,10,0.25,0.0,209.217046
41.25567,297.4,5,0.25,0.0,595.460601
107.600851,1461.15,33,1.0,0.916667,1334.893122
9.431309,80.44,5,0.0,0.416667,104.97817
4768.062736,374.81,4,0.25,0.083333,5283.297064
244.653051,1181.03,15,0.166667,0.666667,1047.448996
268.966315,784.0,12,0.25,0.333333,514.650308
1411.914825,0.0,0,0.0,0.0,259.780798
183.992665,1402.4,19,0.583333,0.416667,1262.938606
19.491307,0.0,0,0.0,0.0,3338.597271
3153.251957,3398.12,24,0.083333,1.0,9000.706634
534.168335,3916.8,60,0.636364,0.545455,3291.567762
6313.362606,0.0,0,0.0,0.0,6291.189848
531.269205,33.4,12,0.0,1.0,2508.700414
3699.694691,0.0,0,0.0,0.0,769.962086
451.23106,1293.7,40,0.916667,0.916667,894.932094
591.103032,626.69,2,0.166667,0.0,786.571498
253.640197,2607.88,43,0.833333,0.666667,1954.784637
4222.928545,0.0,0,0.0,0.0,1383.938805
884.230978,0.0,0,0.0,0.0,883.943797
237.344299,1266.03,46,0.083333,1.0,729.118157
398.726283,393.49,12,0.166667,0.0,795.860389
6991.964344,1384.92,9,0.0,0.666667,2814.59508
38.792757,1115.92,79,0.0,0.916667,1506.34522
200.988312,0.0,0,0.0,0.0,9724.871142
2173.970603,0.0,0,0.0,0.0,445.866028
158.878732,738.65,16,0.0,0.833333,899.2372
1464.636143,0.0,0,0.0,0.0,1751.449835
190.962339,2161.22,24,0.75,0.0,1663.048553
6983.408463,0.0,0,0.0,0.0,1116.896212
58.83251,551.93,27,0.0,1.0,437.19547
3046.937141,0.0,0,0.0,0.0,809.451322
1396.279238,3380.44,27,0.333333,1.0,5451.794841
975.252077,1146.74,8,0.142857,0.714286,1273.063087
1622.84216,248.74,4,0.0,0.25,1082.286757
3899.763741,0.0,0,0.0,0.0,877.767833
2719.639153,715.81,7,0.333333,0.0,694.102974
347.226798,1535.49,24,0.5,0.5,778.913464
8.172299,114.0,6,0.0,0.5,123.400772
8248.178009,1788.84,12,0.0,1.0,40627.59524
289.353197,461.68,7,0.083333,0.166667,282.328051
38.91624,358.49,11,0.0,0.833333,479.607061
810.739995,86.9,1,0.083333,0.0,253.775702
438.337653,1867.9,24,0.5,0.5,2080.403638
101.083401,553.36,9,0.083333,0.666667,2515.38256
1300.793883,1282.2,12,0.0,1.0,1407.623536
1418.838078,0.0,0,0.0,0.0,619.975821
2042.585017,498.96,9,0.0,0.714286,414.718951
218.948323,1858.33,14,0.333333,0.333333,1934.821016
115.467669,354.0,2,0.166667,0.0,4555.965464
199.462047,1296.2,14,0.25,0.166667,18.125527
143.737177,1456.0,17,0.166667,0.583333,1416.600792
45.45702,175.0,2,0.166667,0.0,212.558928
1089.795044,0.0,1,0.0,0.166667,284.731156
19.946102,450.0,10,0.0,0.9,386.571651
626.213492,0.0,0,0.0,0.0,3566.140224
1849.017387,0.0,0,0.0,0.0,433.218956
2992.591246,0.0,0,0.0,0.0,817.050377
2021.514867,1582.84,8,0.416667,0.083333,565.380786
2122.066396,0.0,0,0.0,0.0,548.182704
4.417273,27.42,1,0.0,0.083333,228.417814
825.347767,0.0,0,0.0,0.0,426.206835
87.462633,0.0,0,0.0,0.0,2678.249487
1223.909602,607.0,13,0.916667,0.0,466.149713
83.930127,1027.64,15,0.5,0.0,1007.971531
1241.025652,0.0,0,0.0,0.0,842.814061
268.797746,70.0,6,0.0,0.416667,105.954038
451.404363,2196.0,14,0.75,0.083333,2142.056177
160.873814,480.0,8,0.666667,0.0,38.770699
982.566805,282.39,7,0.0,0.583333,722.645708
4070.500764,710.8,16,0.166667,0.666667,364.205524
1048.892643,0.0,0,0.0,0.0,218.648513
507.076999,0.0,0,0.0,0.0,2104.053736
158.634812,1765.38,24,0.083333,0.583333,1661.464986
976.370187,0.0,0,0.0,0.0,3056.718074
5.336222,57.0,3,0.0,0.166667,164.041195
3363.288511,1123.42,30,1.0,0.583333,4772.462052
1475.396878,5055.77,69,0.333333,1.0,4826.844372
15155.53286,717.24,24,1.0,0.0,4002.194556
782.392041,8168.9,59,0.666667,1.0,7455.296139
3157.715309,548.79,48,0.583333,0.0,3817.151157
872.07108,853.0,6,0.0,0.416667,784.917897
1904.495561,4044.14,66,0.916667,1.0,6312.820074
1186.287841,115.5,3,0.166667,0.0,446.088328
3838.312836,0.0,0,0.0,0.0,1419.130675
5975.063353,345.3,2,0.166667,0.0,2010.926039
2005.438728,956.05,16,0.5,0.25,915.734963
6749.994904,0.0,0,0.0,0.0,4930.710131
6.127959,82.85,13,0.0,0.545455,100.08381
1994.694769,248.75,2,0.166667,0.0,568.025868
7404.850748,0.0,0,0.0,0.0,13956.71873
6950.583049,400.98,6,0.0,0.416667,2008.360568
5976.796897,1194.52,15,0.0,0.333333,2722.095294
19.846569,0.0,0,0.0,0.0,48.739156
6456.515148,0.0,0,0.0,0.0,2640.103648
2651.484926,908.15,23,0.0,1.0,4361.679346
1091.437438,1237.37,13,0.166667,0.75,833.893431
28.588826,151.92,8,0.0,0.875,111.631804
703.368382,64.0,6,0.0,0.416667,179.083715
1512.218864,1002.93,23,0.833333,0.333333,328.446221
1608.052487,0.0,0,0.0,0.0,9933.62261
233.961592,248.44,6,0.083333,0.416667,219.96077
159.36681,1277.5,7,0.0,0.5,1315.820451
27.40855,290.6,12,1.0,0.0,315.279531
1132.796058,519.79,8,0.583333,0.0,642.723631
101.874313,70.0,1,0.083333,0.0,464.687342
862.753623,1282.38,11,0.0,0.833333,930.179257
3753.102666,0.0,0,0.0,0.0,1029.476417
996.223227,0.0,0,0.0,0.0,2369.167737
4035.138453,0.0,0,0.0,0.0,1474.388466
1845.210833,0.0,0,0.0,0.0,331.387568
46.56216,261.16,16,0.0,1.0,230.605229
299.179091,1147.23,6,0.083333,0.25,1460.796216
2917.079199,0.0,0,0.0,0.0,1360.117166
3062.16821,2253.98,68,0.8,0.8,1132.237548
320.33625,0.0,0,0.0,0.0,1746.672526
24.176932,189.85,4,0.333333,0.0,184.60455
5496.421462,0.0,0,0.0,0.0,1292.534876
0.074724,0.0,0,0.0,0.0,1628.657052
6063.976197,3987.01,25,0.416667,0.75,1423.187576
2669.587009,0.0,0,0.0,0.0,666.186973
86.206262,626.28,22,0.416667,0.666667,729.334233
958.26975,0.0,0,0.0,0.0,327.333462
10929.05958,675.89,12,0.25,0.666667,2639.956641
11581.9335,0.0,0,0.0,0.0,2132.826323
207.209597,13.66,1,0.0,0.090909,1703.339459
3139.267322,5393.36,86,0.583333,1.0,4173.119357
2689.895528,0.0,0,0.0,0.0,639.484442
1406.627442,2315.86,27,0.416667,0.833333,3176.971719
1594.485356,2650.91,33,0.25,1.0,1416.618009
3755.184007,3211.86,22,0.75,0.833333,3198.261943
38.795708,229.48,3,0.25,0.0,392.882251
37.911473,254.0,12,0.166667,0.5,248.076679
1723.804529,3145.79,26,0.333333,1.0,995.065501
165.290723,971.2,3,0.166667,0.0,1922.505496
683.391465,0.0,0,0.0,0.0,346.494649
10.358325,98.83,5,0.454545,0.0,116.299635
1063.614099,0.0,0,0.0,0.0,206.505212
98.290292,4440.8,19,0.583333,0.0,7150.995346
1540.879308,0.0,0,0.0,0.0,720.558343
3083.636304,250.0,6,0.0,0.416667,4669.193554
1098.457059,0.0,0,0.0,0.0,224.204359
4836.914446,305.6,2,0.166667,0.0,2547.923816
131.069154,1315.39,50,1.0,1.0,1123.656185
49.564532,433.5,13,0.181818,0.909091,465.466079
1967.70274,744.9,10,0.416667,0.083333,449.758817
1669.128355,0.0,0,0.0,0.0,528.612762
56.116326,368.47,5,0.083333,0.0,174.470592
227.184126,50.0,1,0.083333,0.0,2074.177677
1417.157652,562.5,5,0.0,0.416667,987.794574
1406.483149,0.0,0,0.0,0.0,214.423727
1124.582725,0.0,0,0.0,0.0,446.251464
110.409387,992.88,12,0.416667,0.0,791.103098
4929.758948,4939.1,309,0.666667,0.0,3952.187547
687.378139,74.42,3,0.0,0.25,353.250281
7.167028,99.0,4,0.333333,0.0,196.556706
49.433937,387.0,9,0.0,0.888889,335.472854
1427.949491,0.0,0,0.0,0.0,2163.873958
17.141376,182.1,4,0.083333,0.083333,255.074373
2285.655394,3648.73,46,0.9,0.6,586.67656
341.149186,48.78,1,0.083333,0.0,256.731955
91.705554,1468.1,27,0.833333,0.0,1502.962138
2032.338405,158.24,8,0.0,0.583333,625.314406
4.12565,25.69,1,0.083333,0.0,163.352538
709.473364,548.85,13,0.333333,0.5,381.15677
8048.03442,0.0,0,0.0,0.0,2165.252987
2755.306896,2754.49,43,0.416667,0.583333,4843.691023
348.646985,230.0,2,0.166667,0.0,443.364076
472.663708,310.44,5,0.0,0.416667,2493.243567
120.658015,349.12,4,0.25,0.0,383.414493
105.385636,1536.31,8,0.166667,0.416667,1639.344093
2843.942194,0.0,0,0.0,0.0,869.193769
28.315171,225.02,3,0.125,0.125,315.246249
949.530268,45.65,1,0.083333,0.0,303.450157
34.706824,242.9,2,0.083333,0.0,85.290895
3596.749572,0.0,0,0.0,0.0,1499.401344
49.920897,400.19,14,1.0,0.0,363.703322
120.945829,33.38,2,0.0,0.1,514.002301
1118.479084,325.95,9,0.333333,0.25,290.888289
216.184011,0.0,0,0.0,0.0,243.64342
3997.572659,0.0,0,0.0,0.0,1456.274689
1906.703614,780.0,12,0.0,1.0,1338.303471
1747.359784,0.0,0,0.0,0.0,700.732344
2363.615492,1441.32,11,0.083333,0.833333,1055.392983
1247.196735,243.0,9,0.333333,0.0,529.091477
336.640397,589.59,17,0.083333,0.75,839.728514
135.493002,0.0,0,0.0,0.0,1844.110066
957.980588,424.76,4,0.0,0.333333,504.56116
965.236679,2786.08,33,0.333333,0.666667,1399.589495
260.409355,545.34,9,0.166667,0.166667,384.809868
2772.790822,337.98,45,0.0,1.0,1043.396353
1305.266304,1078.89,20,0.833333,0.666667,164.080259
1153.335938,886.56,12,0.0,1.0,724.171914
633.388444,830.45,8,0.416667,0.0,497.263402
5830.700298,4079.01,72,0.333333,1.0,2038.201869
4931.40051,540.0,2,0.083333,0.0,1174.80652
344.532447,3603.0,44,1.0,1.0,2912.826118
743.52397,962.78,30,0.25,1.0,402.895757
1161.901683,10903.22,136,1.0,1.0,10799.00074
10.451064,405.93,1,0.111111,0.0,831.748202
256.028048,627.42,16,0.0,0.833333,288.225797
1109.172807,190.0,1,0.083333,0.0,795.189855
15.307062,71.52,6,0.0,0.833333,55.180487
1056.954525,0.0,0,0.0,0.0,498.592426
4797.567431,0.0,0,0.0,0.0,5965.070573
42.363094,0.0,0,0.0,0.0,440.939379
608.422266,0.0,0,0.0,0.0,600.277524
7.950803,92.2,7,0.0,0.583333,152.592178
927.983543,1321.52,15,0.25,0.0,527.949934
821.933113,987.26,29,0.833333,0.416667,1605.098906
46.773238,2166.56,16,0.0,0.583333,1969.308069
42.755706,350.94,9,0.25,0.25,1191.823088
95.731707,632.3,12,0.083333,0.916667,606.576346
889.767658,2997.02,22,0.416667,0.916667,2199.48968
1456.399956,0.0,0,0.0,0.0,2793.487295
72.372971,456.7,4,0.25,0.0,312.287787
405.052353,515.14,11,0.083333,0.416667,281.491353
855.811816,1960.18,42,0.083333,0.916667,2043.814652
1074.258487,11.35,1,0.0,0.083333,421.348577
3024.642476,0.0,0,0.0,0.0,578.458133
597.410794,344.75,7,0.25,0.166667,2026.647785
43.20377,308.22,11,0.0,0.916667,331.111373
79.517489,335.38,3,0.083333,0.083333,413.920617
35.16925,272.34,8,0.0,0.416667,386.322209
5177.774511,1562.74,9,0.166667,0.5,3770.423728
80.298186,1090.0,6,0.0,0.416667,1015.891727
1202.204204,435.04,11,0.916667,0.0,686.958695
31.161679,300.0,6,0.0,0.5,619.179957
176.162762,1814.64,25,0.583333,0.083333,1847.959268
703.407676,637.84,7,0.0,0.545455,888.272466
445.921101,1580.56,61,0.666667,1.0,3992.8893
3083.784255,0.0,0,0.0,0.0,1033.581612
31.111548,110.0,1,0.083333,0.0,228.192095
503.732786,1730.3,21,0.583333,0.333333,2293.371099
176.837859,108.39,6,0.0,0.416667,56.561603
94.537529,1399.55,12,0.916667,0.0,471.663042
661.940291,755.14,29,0.75,0.75,2284.482833
8.799432,1591.48,23,0.25,0.666667,1496.045221
3106.418215,0.0,0,0.0,0.0,11508.41333
827.393597,693.89,13,0.0,0.416667,1954.590955
4361.964176,0.0,0,0.0,0.0,1041.187421
73.10055,78.09,3,0.0,0.166667,93.718849
7.047482,321.07,11,0.916667,0.0,285.785253
353.895121,2073.54,35,0.75,0.0,1633.858307
5911.506531,0.0,0,0.0,0.0,1156.310659
8.523984,130.32,2,0.0,0.083333,64.34569
3096.831684,4492.85,40,1.0,1.0,3853.65899
2468.506177,0.0,0,0.0,0.0,601.740186
1341.000157,1355.77,24,0.666667,0.5,553.207757
169.343874,1553.8,8,0.5,0.0,1921.042991
18.112481,206.69,5,0.0,0.416667,259.021737
287.493279,1709.0,1,0.111111,0.0,5120.550705
38.013028,469.62,12,0.0,0.833333,744.854844
8.570991,149.55,1,0.083333,0.0,447.377119
7.20735,152.02,7,0.0,0.5,219.445915
15.667283,147.48,12,0.0,1.0,137.105608
955.159037,440.57,13,0.083333,0.666667,684.090131
827.255067,281.97,5,0.0,0.416667,298.808637
2472.017517,2317.89,55,0.583333,0.75,647.118596
22.322215,448.0,5,0.083333,0.25,1262.320878
1764.083164,329.47,22,0.0,1.0,789.269658
23.651198,250.0,5,0.0,0.333333,475.347623
1886.811282,146.73,2,0.166667,0.0,2817.269516
232.140345,552.66,20,0.166667,1.0,1123.972876
17.092052,1160.0,29,0.0,1.0,1587.607855
4746.953711,0.0,0,0.0,0.0,1257.708437
30.969957,319.67,5,0.666667,0.0,103.198108
201.463595,2148.34,32,1.0,0.166667,1951.521978
322.411152,1506.92,33,1.0,0.583333,1567.278435
1129.185643,0.0,0,0.0,0.0,1275.071841
99.643727,677.68,14,1.0,0.083333,809.678399
651.394216,2529.64,83,0.916667,1.0,2334.314811
1409.256223,4569.65,24,0.6,0.6,5772.813158
194.927,2061.48,23,0.5,0.5,1937.914753
6758.987905,198.96,7,0.083333,0.416667,2337.875284
2332.496766,0.0,0,0.0,0.0,803.519921
1860.469601,0.0,0,0.0,0.0,560.883507
920.529926,462.33,11,0.571429,0.0,514.839542
